path,class,label
chart/2016/02/fig201602050900.png,2,up
chart/2016/02/fig201602051000.png,1,stay
chart/2016/02/fig201602051100.png,0,down
chart/2016/02/fig201602051200.png,1,stay
chart/2016/02/fig201602051300.png,0,down
chart/2016/02/fig201602051400.png,2,up
chart/2016/02/fig201602051500.png,1,stay
chart/2016/02/fig201602051600.png,1,stay
chart/2016/02/fig201602051700.png,1,stay
chart/2016/02/fig201602051800.png,0,down
chart/2016/02/fig201602051900.png,2,up
chart/2016/02/fig201602052000.png,0,down
chart/2016/02/fig201602052100.png,2,up
chart/2016/02/fig201602052200.png,0,down
chart/2016/02/fig201602052300.png,2,up
chart/2016/02/fig201602080000.png,1,stay
chart/2016/02/fig201602080100.png,2,up
chart/2016/02/fig201602080200.png,2,up
chart/2016/02/fig201602080300.png,2,up
chart/2016/02/fig201602080400.png,1,stay
chart/2016/02/fig201602080500.png,2,up
chart/2016/02/fig201602080600.png,2,up
chart/2016/02/fig201602080700.png,2,up
chart/2016/02/fig201602080800.png,0,down
chart/2016/02/fig201602080900.png,0,down
chart/2016/02/fig201602081000.png,0,down
chart/2016/02/fig201602081100.png,1,stay
chart/2016/02/fig201602081200.png,1,stay
chart/2016/02/fig201602081300.png,0,down
chart/2016/02/fig201602081400.png,2,up
chart/2016/02/fig201602081500.png,0,down
chart/2016/02/fig201602081600.png,0,down
chart/2016/02/fig201602081700.png,2,up
chart/2016/02/fig201602081800.png,0,down
chart/2016/02/fig201602081900.png,0,down
chart/2016/02/fig201602082000.png,2,up
chart/2016/02/fig201602082100.png,2,up
chart/2016/02/fig201602082200.png,2,up
chart/2016/02/fig201602082300.png,0,down
chart/2016/02/fig201602090000.png,2,up
chart/2016/02/fig201602090100.png,0,down
chart/2016/02/fig201602090200.png,0,down
chart/2016/02/fig201602090300.png,0,down
chart/2016/02/fig201602090400.png,0,down
chart/2016/02/fig201602090500.png,1,stay
chart/2016/02/fig201602090600.png,2,up
chart/2016/02/fig201602090700.png,2,up
chart/2016/02/fig201602090800.png,2,up
chart/2016/02/fig201602090900.png,2,up
chart/2016/02/fig201602091000.png,0,down
chart/2016/02/fig201602091100.png,2,up
chart/2016/02/fig201602091200.png,0,down
chart/2016/02/fig201602091300.png,0,down
chart/2016/02/fig201602091400.png,0,down
chart/2016/02/fig201602091500.png,2,up
chart/2016/02/fig201602091600.png,0,down
chart/2016/02/fig201602091700.png,2,up
chart/2016/02/fig201602091800.png,1,stay
chart/2016/02/fig201602091900.png,1,stay
chart/2016/02/fig201602092000.png,2,up
chart/2016/02/fig201602092100.png,2,up
chart/2016/02/fig201602092200.png,2,up
chart/2016/02/fig201602092300.png,1,stay
chart/2016/02/fig201602100000.png,2,up
chart/2016/02/fig201602100100.png,0,down
chart/2016/02/fig201602100200.png,0,down
chart/2016/02/fig201602100300.png,2,up
chart/2016/02/fig201602100400.png,2,up
chart/2016/02/fig201602100500.png,0,down
chart/2016/02/fig201602100600.png,2,up
chart/2016/02/fig201602100700.png,2,up
chart/2016/02/fig201602100800.png,2,up
chart/2016/02/fig201602100900.png,1,stay
chart/2016/02/fig201602101000.png,1,stay
chart/2016/02/fig201602101100.png,2,up
chart/2016/02/fig201602101200.png,0,down
chart/2016/02/fig201602101300.png,1,stay
chart/2016/02/fig201602101400.png,0,down
chart/2016/02/fig201602101500.png,0,down
chart/2016/02/fig201602101600.png,0,down
chart/2016/02/fig201602101700.png,0,down
chart/2016/02/fig201602101800.png,2,up
chart/2016/02/fig201602101900.png,0,down
chart/2016/02/fig201602102000.png,0,down
chart/2016/02/fig201602102100.png,0,down
chart/2016/02/fig201602102200.png,1,stay
chart/2016/02/fig201602102300.png,2,up
chart/2016/02/fig201602110000.png,0,down
chart/2016/02/fig201602110100.png,0,down
chart/2016/02/fig201602110200.png,2,up
chart/2016/02/fig201602110300.png,2,up
chart/2016/02/fig201602110400.png,0,down
chart/2016/02/fig201602110500.png,0,down
chart/2016/02/fig201602110600.png,2,up
chart/2016/02/fig201602110700.png,0,down
chart/2016/02/fig201602110800.png,2,up
chart/2016/02/fig201602110900.png,0,down
chart/2016/02/fig201602111000.png,0,down
chart/2016/02/fig201602111100.png,2,up
chart/2016/02/fig201602111200.png,0,down
chart/2016/02/fig201602111300.png,2,up
chart/2016/02/fig201602111400.png,2,up
chart/2016/02/fig201602111500.png,2,up
chart/2016/02/fig201602111600.png,0,down
chart/2016/02/fig201602111700.png,0,down
chart/2016/02/fig201602111800.png,2,up
chart/2016/02/fig201602111900.png,1,stay
chart/2016/02/fig201602112000.png,2,up
chart/2016/02/fig201602112100.png,0,down
chart/2016/02/fig201602112200.png,2,up
chart/2016/02/fig201602112300.png,2,up
chart/2016/02/fig201602120000.png,0,down
chart/2016/02/fig201602120100.png,0,down
chart/2016/02/fig201602120200.png,2,up
chart/2016/02/fig201602120300.png,0,down
chart/2016/02/fig201602120400.png,2,up
chart/2016/02/fig201602120500.png,0,down
chart/2016/02/fig201602120600.png,0,down
chart/2016/02/fig201602120700.png,0,down
chart/2016/02/fig201602120800.png,2,up
chart/2016/02/fig201602120900.png,2,up
chart/2016/02/fig201602121000.png,0,down
chart/2016/02/fig201602121100.png,2,up
chart/2016/02/fig201602121200.png,2,up
chart/2016/02/fig201602121300.png,2,up
chart/2016/02/fig201602121400.png,2,up
chart/2016/02/fig201602121500.png,0,down
chart/2016/02/fig201602121600.png,0,down
chart/2016/02/fig201602121700.png,2,up
chart/2016/02/fig201602121800.png,2,up
chart/2016/02/fig201602121900.png,2,up
chart/2016/02/fig201602122000.png,0,down
chart/2016/02/fig201602122100.png,2,up
chart/2016/02/fig201602122200.png,0,down
chart/2016/02/fig201602122300.png,2,up
chart/2016/02/fig201602160000.png,0,down
chart/2016/02/fig201602160100.png,2,up
chart/2016/02/fig201602160200.png,0,down
chart/2016/02/fig201602160300.png,2,up
chart/2016/02/fig201602160400.png,2,up
chart/2016/02/fig201602160500.png,0,down
chart/2016/02/fig201602160600.png,0,down
chart/2016/02/fig201602160700.png,1,stay
chart/2016/02/fig201602160800.png,0,down
chart/2016/02/fig201602160900.png,0,down
chart/2016/02/fig201602161000.png,0,down
chart/2016/02/fig201602161100.png,0,down
chart/2016/02/fig201602161200.png,2,up
chart/2016/02/fig201602161300.png,0,down
chart/2016/02/fig201602161400.png,2,up
chart/2016/02/fig201602161500.png,2,up
chart/2016/02/fig201602161600.png,0,down
chart/2016/02/fig201602161700.png,2,up
chart/2016/02/fig201602161800.png,1,stay
chart/2016/02/fig201602161900.png,1,stay
chart/2016/02/fig201602162000.png,0,down
chart/2016/02/fig201602162100.png,2,up
chart/2016/02/fig201602162200.png,2,up
chart/2016/02/fig201602162300.png,2,up
chart/2016/02/fig201602170000.png,0,down
chart/2016/02/fig201602170100.png,2,up
chart/2016/02/fig201602170200.png,0,down
chart/2016/02/fig201602170300.png,1,stay
chart/2016/02/fig201602170400.png,0,down
chart/2016/02/fig201602170500.png,1,stay
chart/2016/02/fig201602170600.png,2,up
chart/2016/02/fig201602170700.png,0,down
chart/2016/02/fig201602170800.png,0,down
chart/2016/02/fig201602170900.png,2,up
chart/2016/02/fig201602171000.png,2,up
chart/2016/02/fig201602171100.png,1,stay
chart/2016/02/fig201602171200.png,1,stay
chart/2016/02/fig201602171300.png,1,stay
chart/2016/02/fig201602171400.png,1,stay
chart/2016/02/fig201602171500.png,2,up
chart/2016/02/fig201602171600.png,1,stay
chart/2016/02/fig201602171700.png,0,down
chart/2016/02/fig201602171800.png,2,up
chart/2016/02/fig201602171900.png,0,down
chart/2016/02/fig201602172000.png,0,down
chart/2016/02/fig201602172100.png,2,up
chart/2016/02/fig201602172200.png,2,up
chart/2016/02/fig201602172300.png,1,stay
chart/2016/02/fig201602180000.png,2,up
chart/2016/02/fig201602180100.png,0,down
chart/2016/02/fig201602180200.png,0,down
chart/2016/02/fig201602180300.png,2,up
chart/2016/02/fig201602180400.png,1,stay
chart/2016/02/fig201602180500.png,2,up
chart/2016/02/fig201602180600.png,0,down
chart/2016/02/fig201602180700.png,0,down
chart/2016/02/fig201602180800.png,2,up
chart/2016/02/fig201602180900.png,0,down
chart/2016/02/fig201602181000.png,2,up
chart/2016/02/fig201602181100.png,2,up
chart/2016/02/fig201602181200.png,1,stay
chart/2016/02/fig201602181300.png,1,stay
chart/2016/02/fig201602181400.png,1,stay
chart/2016/02/fig201602181500.png,0,down
chart/2016/02/fig201602181600.png,0,down
chart/2016/02/fig201602181700.png,1,stay
chart/2016/02/fig201602181800.png,0,down
chart/2016/02/fig201602181900.png,2,up
chart/2016/02/fig201602182000.png,1,stay
chart/2016/02/fig201602182100.png,0,down
chart/2016/02/fig201602182200.png,1,stay
chart/2016/02/fig201602182300.png,2,up
chart/2016/02/fig201602190000.png,0,down
chart/2016/02/fig201602190100.png,0,down
chart/2016/02/fig201602190200.png,0,down
chart/2016/02/fig201602190300.png,2,up
chart/2016/02/fig201602190400.png,1,stay
chart/2016/02/fig201602190500.png,1,stay
chart/2016/02/fig201602190600.png,2,up
chart/2016/02/fig201602190700.png,1,stay
chart/2016/02/fig201602190800.png,0,down
chart/2016/02/fig201602190900.png,2,up
chart/2016/02/fig201602191000.png,0,down
chart/2016/02/fig201602191100.png,0,down
chart/2016/02/fig201602191200.png,1,stay
chart/2016/02/fig201602191300.png,2,up
chart/2016/02/fig201602191400.png,0,down
chart/2016/02/fig201602191500.png,1,stay
chart/2016/02/fig201602191600.png,0,down
chart/2016/02/fig201602191700.png,0,down
chart/2016/02/fig201602191800.png,1,stay
chart/2016/02/fig201602191900.png,1,stay
chart/2016/02/fig201602192000.png,2,up
chart/2016/02/fig201602192100.png,2,up
chart/2016/02/fig201602192200.png,0,down
chart/2016/02/fig201602192300.png,1,stay
chart/2016/02/fig201602220000.png,0,down
chart/2016/02/fig201602220100.png,2,up
chart/2016/02/fig201602220200.png,0,down
chart/2016/02/fig201602220300.png,2,up
chart/2016/02/fig201602220400.png,1,stay
chart/2016/02/fig201602220500.png,1,stay
chart/2016/02/fig201602220600.png,1,stay
chart/2016/02/fig201602220700.png,0,down
chart/2016/02/fig201602220800.png,2,up
chart/2016/02/fig201602220900.png,0,down
chart/2016/02/fig201602221000.png,2,up
chart/2016/02/fig201602221100.png,2,up
chart/2016/02/fig201602221200.png,2,up
chart/2016/02/fig201602221300.png,0,down
chart/2016/02/fig201602221400.png,1,stay
chart/2016/02/fig201602221500.png,0,down
chart/2016/02/fig201602221600.png,0,down
chart/2016/02/fig201602221700.png,2,up
chart/2016/02/fig201602221800.png,0,down
chart/2016/02/fig201602221900.png,2,up
chart/2016/02/fig201602222000.png,0,down
chart/2016/02/fig201602222100.png,1,stay
chart/2016/02/fig201602222200.png,2,up
chart/2016/02/fig201602222300.png,1,stay
chart/2016/02/fig201602230000.png,1,stay
chart/2016/02/fig201602230100.png,0,down
chart/2016/02/fig201602230200.png,0,down
chart/2016/02/fig201602230300.png,2,up
chart/2016/02/fig201602230400.png,0,down
chart/2016/02/fig201602230500.png,2,up
chart/2016/02/fig201602230600.png,2,up
chart/2016/02/fig201602230700.png,0,down
chart/2016/02/fig201602230800.png,0,down
chart/2016/02/fig201602230900.png,1,stay
chart/2016/02/fig201602231000.png,0,down
chart/2016/02/fig201602231100.png,1,stay
chart/2016/02/fig201602231200.png,2,up
chart/2016/02/fig201602231300.png,0,down
chart/2016/02/fig201602231400.png,2,up
chart/2016/02/fig201602231500.png,0,down
chart/2016/02/fig201602231600.png,0,down
chart/2016/02/fig201602231700.png,2,up
chart/2016/02/fig201602231800.png,1,stay
chart/2016/02/fig201602231900.png,0,down
chart/2016/02/fig201602232000.png,1,stay
chart/2016/02/fig201602232100.png,1,stay
chart/2016/02/fig201602232200.png,2,up
chart/2016/02/fig201602232300.png,0,down
chart/2016/02/fig201602240000.png,0,down
chart/2016/02/fig201602240100.png,2,up
chart/2016/02/fig201602240200.png,1,stay
chart/2016/02/fig201602240300.png,0,down
chart/2016/02/fig201602240400.png,1,stay
chart/2016/02/fig201602240500.png,0,down
chart/2016/02/fig201602240600.png,1,stay
chart/2016/02/fig201602240700.png,2,up
chart/2016/02/fig201602240800.png,2,up
chart/2016/02/fig201602240900.png,1,stay
chart/2016/02/fig201602241000.png,0,down
chart/2016/02/fig201602241100.png,0,down
chart/2016/02/fig201602241200.png,0,down
chart/2016/02/fig201602241300.png,2,up
chart/2016/02/fig201602241400.png,0,down
chart/2016/02/fig201602241500.png,0,down
chart/2016/02/fig201602241600.png,0,down
chart/2016/02/fig201602241700.png,2,up
chart/2016/02/fig201602241800.png,1,stay
chart/2016/02/fig201602241900.png,2,up
chart/2016/02/fig201602242000.png,2,up
chart/2016/02/fig201602242100.png,2,up
chart/2016/02/fig201602242200.png,2,up
chart/2016/02/fig201602242300.png,0,down
chart/2016/02/fig201602250000.png,1,stay
chart/2016/02/fig201602250100.png,2,up
chart/2016/02/fig201602250200.png,0,down
chart/2016/02/fig201602250300.png,2,up
chart/2016/02/fig201602250400.png,1,stay
chart/2016/02/fig201602250500.png,2,up
chart/2016/02/fig201602250600.png,0,down
chart/2016/02/fig201602250700.png,0,down
chart/2016/02/fig201602250800.png,1,stay
chart/2016/02/fig201602250900.png,0,down
chart/2016/02/fig201602251000.png,2,up
chart/2016/02/fig201602251100.png,2,up
chart/2016/02/fig201602251200.png,2,up
chart/2016/02/fig201602251300.png,2,up
chart/2016/02/fig201602251400.png,2,up
chart/2016/02/fig201602251500.png,2,up
chart/2016/02/fig201602251600.png,0,down
chart/2016/02/fig201602251700.png,1,stay
chart/2016/02/fig201602251800.png,1,stay
chart/2016/02/fig201602251900.png,2,up
chart/2016/02/fig201602252000.png,0,down
chart/2016/02/fig201602252100.png,2,up
chart/2016/02/fig201602252200.png,2,up
chart/2016/02/fig201602252300.png,0,down
chart/2016/02/fig201602260000.png,2,up
chart/2016/02/fig201602260100.png,1,stay
chart/2016/02/fig201602260200.png,0,down
chart/2016/02/fig201602260300.png,2,up
chart/2016/02/fig201602260400.png,1,stay
chart/2016/02/fig201602260500.png,0,down
chart/2016/02/fig201602260600.png,0,down
chart/2016/02/fig201602260700.png,2,up
chart/2016/02/fig201602260800.png,2,up
chart/2016/02/fig201602260900.png,1,stay
chart/2016/02/fig201602261000.png,2,up
chart/2016/02/fig201602261100.png,2,up
chart/2016/02/fig201602261200.png,0,down
chart/2016/02/fig201602261300.png,2,up
chart/2016/02/fig201602261400.png,2,up
chart/2016/02/fig201602261500.png,2,up
chart/2016/02/fig201602261600.png,2,up
chart/2016/02/fig201602261700.png,0,down
chart/2016/02/fig201602261800.png,2,up
chart/2016/02/fig201602261900.png,0,down
chart/2016/02/fig201602262000.png,2,up
chart/2016/02/fig201602262100.png,2,up
chart/2016/02/fig201602262200.png,1,stay
chart/2016/02/fig201602262300.png,0,down
chart/2016/02/fig201602290000.png,1,stay
chart/2016/02/fig201602290100.png,0,down
chart/2016/02/fig201602290200.png,0,down
chart/2016/02/fig201602290300.png,1,stay
chart/2016/02/fig201602290400.png,0,down
chart/2016/02/fig201602290500.png,0,down
chart/2016/02/fig201602290600.png,0,down
chart/2016/02/fig201602290700.png,2,up
chart/2016/02/fig201602290800.png,1,stay
chart/2016/02/fig201602290900.png,0,down
chart/2016/02/fig201602291000.png,2,up
chart/2016/02/fig201602291100.png,1,stay
chart/2016/02/fig201602291200.png,2,up
chart/2016/02/fig201602291300.png,2,up
chart/2016/02/fig201602291400.png,2,up
chart/2016/02/fig201602291500.png,0,down
chart/2016/02/fig201602291600.png,2,up
chart/2016/02/fig201602291700.png,1,stay
chart/2016/02/fig201602291800.png,1,stay
chart/2016/02/fig201602291900.png,1,stay
chart/2016/02/fig201602292000.png,0,down
chart/2016/02/fig201602292100.png,0,down
chart/2016/02/fig201602292200.png,1,stay
chart/2016/02/fig201602292300.png,0,down
chart/2016/03/fig201603010000.png,2,up
chart/2016/03/fig201603010100.png,0,down
chart/2016/03/fig201603010200.png,0,down
chart/2016/03/fig201603010300.png,2,up
chart/2016/03/fig201603010400.png,2,up
chart/2016/03/fig201603010500.png,2,up
chart/2016/03/fig201603010600.png,1,stay
chart/2016/03/fig201603010700.png,2,up
chart/2016/03/fig201603010800.png,2,up
chart/2016/03/fig201603010900.png,2,up
chart/2016/03/fig201603011000.png,0,down
chart/2016/03/fig201603011100.png,2,up
chart/2016/03/fig201603011200.png,0,down
chart/2016/03/fig201603011300.png,1,stay
chart/2016/03/fig201603011400.png,0,down
chart/2016/03/fig201603011500.png,2,up
chart/2016/03/fig201603011600.png,2,up
chart/2016/03/fig201603011700.png,2,up
chart/2016/03/fig201603011800.png,2,up
chart/2016/03/fig201603011900.png,2,up
chart/2016/03/fig201603012000.png,1,stay
chart/2016/03/fig201603012100.png,0,down
chart/2016/03/fig201603012200.png,2,up
chart/2016/03/fig201603012300.png,1,stay
chart/2016/03/fig201603020000.png,0,down
chart/2016/03/fig201603020100.png,1,stay
chart/2016/03/fig201603020200.png,2,up
chart/2016/03/fig201603020300.png,0,down
chart/2016/03/fig201603020400.png,0,down
chart/2016/03/fig201603020500.png,1,stay
chart/2016/03/fig201603020600.png,1,stay
chart/2016/03/fig201603020700.png,2,up
chart/2016/03/fig201603020800.png,0,down
chart/2016/03/fig201603020900.png,2,up
chart/2016/03/fig201603021000.png,1,stay
chart/2016/03/fig201603021100.png,1,stay
chart/2016/03/fig201603021200.png,2,up
chart/2016/03/fig201603021300.png,1,stay
chart/2016/03/fig201603021400.png,0,down
chart/2016/03/fig201603021500.png,0,down
chart/2016/03/fig201603021600.png,1,stay
chart/2016/03/fig201603021700.png,0,down
chart/2016/03/fig201603021800.png,0,down
chart/2016/03/fig201603021900.png,0,down
chart/2016/03/fig201603022000.png,1,stay
chart/2016/03/fig201603022100.png,0,down
chart/2016/03/fig201603022200.png,2,up
chart/2016/03/fig201603022300.png,2,up
chart/2016/03/fig201603030000.png,0,down
chart/2016/03/fig201603030100.png,2,up
chart/2016/03/fig201603030200.png,2,up
chart/2016/03/fig201603030300.png,0,down
chart/2016/03/fig201603030400.png,2,up
chart/2016/03/fig201603030500.png,2,up
chart/2016/03/fig201603030600.png,1,stay
chart/2016/03/fig201603030700.png,1,stay
chart/2016/03/fig201603030800.png,1,stay
chart/2016/03/fig201603030900.png,0,down
chart/2016/03/fig201603031000.png,2,up
chart/2016/03/fig201603031100.png,1,stay
chart/2016/03/fig201603031200.png,2,up
chart/2016/03/fig201603031300.png,0,down
chart/2016/03/fig201603031400.png,1,stay
chart/2016/03/fig201603031500.png,0,down
chart/2016/03/fig201603031600.png,1,stay
chart/2016/03/fig201603031700.png,0,down
chart/2016/03/fig201603031800.png,1,stay
chart/2016/03/fig201603031900.png,2,up
chart/2016/03/fig201603032000.png,1,stay
chart/2016/03/fig201603032100.png,1,stay
chart/2016/03/fig201603032200.png,2,up
chart/2016/03/fig201603032300.png,2,up
chart/2016/03/fig201603040000.png,1,stay
chart/2016/03/fig201603040100.png,0,down
chart/2016/03/fig201603040200.png,0,down
chart/2016/03/fig201603040300.png,2,up
chart/2016/03/fig201603040400.png,1,stay
chart/2016/03/fig201603040500.png,1,stay
chart/2016/03/fig201603040600.png,2,up
chart/2016/03/fig201603040700.png,2,up
chart/2016/03/fig201603040800.png,1,stay
chart/2016/03/fig201603040900.png,0,down
chart/2016/03/fig201603041000.png,1,stay
chart/2016/03/fig201603041100.png,1,stay
chart/2016/03/fig201603041200.png,2,up
chart/2016/03/fig201603041300.png,1,stay
chart/2016/03/fig201603041400.png,0,down
chart/2016/03/fig201603041500.png,0,down
chart/2016/03/fig201603041600.png,2,up
chart/2016/03/fig201603041700.png,2,up
chart/2016/03/fig201603041800.png,1,stay
chart/2016/03/fig201603041900.png,2,up
chart/2016/03/fig201603042000.png,0,down
chart/2016/03/fig201603042100.png,0,down
chart/2016/03/fig201603042200.png,0,down
chart/2016/03/fig201603042300.png,2,up
chart/2016/03/fig201603070000.png,1,stay
chart/2016/03/fig201603070100.png,0,down
chart/2016/03/fig201603070200.png,2,up
chart/2016/03/fig201603070300.png,0,down
chart/2016/03/fig201603070400.png,1,stay
chart/2016/03/fig201603070500.png,2,up
chart/2016/03/fig201603070600.png,0,down
chart/2016/03/fig201603070700.png,1,stay
chart/2016/03/fig201603070800.png,1,stay
chart/2016/03/fig201603070900.png,0,down
chart/2016/03/fig201603071000.png,0,down
chart/2016/03/fig201603071100.png,1,stay
chart/2016/03/fig201603071200.png,2,up
chart/2016/03/fig201603071300.png,2,up
chart/2016/03/fig201603071400.png,0,down
chart/2016/03/fig201603071500.png,2,up
chart/2016/03/fig201603071600.png,0,down
chart/2016/03/fig201603071700.png,2,up
chart/2016/03/fig201603071800.png,1,stay
chart/2016/03/fig201603071900.png,0,down
chart/2016/03/fig201603072000.png,0,down
chart/2016/03/fig201603072100.png,2,up
chart/2016/03/fig201603072200.png,2,up
chart/2016/03/fig201603072300.png,0,down
chart/2016/03/fig201603080000.png,2,up
chart/2016/03/fig201603080100.png,0,down
chart/2016/03/fig201603080200.png,0,down
chart/2016/03/fig201603080300.png,1,stay
chart/2016/03/fig201603080400.png,2,up
chart/2016/03/fig201603080500.png,2,up
chart/2016/03/fig201603080600.png,0,down
chart/2016/03/fig201603080700.png,0,down
chart/2016/03/fig201603080800.png,0,down
chart/2016/03/fig201603080900.png,1,stay
chart/2016/03/fig201603081000.png,1,stay
chart/2016/03/fig201603081100.png,0,down
chart/2016/03/fig201603081200.png,2,up
chart/2016/03/fig201603081300.png,1,stay
chart/2016/03/fig201603081400.png,1,stay
chart/2016/03/fig201603081500.png,0,down
chart/2016/03/fig201603081600.png,0,down
chart/2016/03/fig201603081700.png,2,up
chart/2016/03/fig201603081800.png,1,stay
chart/2016/03/fig201603081900.png,2,up
chart/2016/03/fig201603082000.png,1,stay
chart/2016/03/fig201603082100.png,1,stay
chart/2016/03/fig201603082200.png,1,stay
chart/2016/03/fig201603082300.png,2,up
chart/2016/03/fig201603090000.png,1,stay
chart/2016/03/fig201603090100.png,0,down
chart/2016/03/fig201603090200.png,2,up
chart/2016/03/fig201603090300.png,2,up
chart/2016/03/fig201603090400.png,1,stay
chart/2016/03/fig201603090500.png,0,down
chart/2016/03/fig201603090600.png,1,stay
chart/2016/03/fig201603090700.png,1,stay
chart/2016/03/fig201603090800.png,0,down
chart/2016/03/fig201603090900.png,2,up
chart/2016/03/fig201603091000.png,0,down
chart/2016/03/fig201603091100.png,0,down
chart/2016/03/fig201603091200.png,2,up
chart/2016/03/fig201603091300.png,1,stay
chart/2016/03/fig201603091400.png,2,up
chart/2016/03/fig201603091500.png,2,up
chart/2016/03/fig201603091600.png,1,stay
chart/2016/03/fig201603091700.png,2,up
chart/2016/03/fig201603091800.png,1,stay
chart/2016/03/fig201603091900.png,2,up
chart/2016/03/fig201603092000.png,2,up
chart/2016/03/fig201603092100.png,1,stay
chart/2016/03/fig201603092200.png,0,down
chart/2016/03/fig201603092300.png,0,down
chart/2016/03/fig201603100000.png,0,down
chart/2016/03/fig201603100100.png,2,up
chart/2016/03/fig201603100200.png,2,up
chart/2016/03/fig201603100300.png,1,stay
chart/2016/03/fig201603100400.png,2,up
chart/2016/03/fig201603100500.png,1,stay
chart/2016/03/fig201603100600.png,1,stay
chart/2016/03/fig201603100700.png,0,down
chart/2016/03/fig201603100800.png,0,down
chart/2016/03/fig201603100900.png,0,down
chart/2016/03/fig201603101000.png,1,stay
chart/2016/03/fig201603101100.png,2,up
chart/2016/03/fig201603101200.png,2,up
chart/2016/03/fig201603101300.png,2,up
chart/2016/03/fig201603101400.png,0,down
chart/2016/03/fig201603101500.png,2,up
chart/2016/03/fig201603101600.png,0,down
chart/2016/03/fig201603101700.png,0,down
chart/2016/03/fig201603101800.png,0,down
chart/2016/03/fig201603101900.png,2,up
chart/2016/03/fig201603102000.png,2,up
chart/2016/03/fig201603102100.png,2,up
chart/2016/03/fig201603102200.png,1,stay
chart/2016/03/fig201603102300.png,1,stay
chart/2016/03/fig201603110000.png,0,down
chart/2016/03/fig201603110100.png,2,up
chart/2016/03/fig201603110200.png,1,stay
chart/2016/03/fig201603110300.png,0,down
chart/2016/03/fig201603110400.png,2,up
chart/2016/03/fig201603110500.png,2,up
chart/2016/03/fig201603110600.png,0,down
chart/2016/03/fig201603110700.png,2,up
chart/2016/03/fig201603110800.png,2,up
chart/2016/03/fig201603110900.png,1,stay
chart/2016/03/fig201603111000.png,2,up
chart/2016/03/fig201603111100.png,1,stay
chart/2016/03/fig201603111200.png,1,stay
chart/2016/03/fig201603111300.png,2,up
chart/2016/03/fig201603111400.png,0,down
chart/2016/03/fig201603111500.png,0,down
chart/2016/03/fig201603111600.png,2,up
chart/2016/03/fig201603111700.png,2,up
chart/2016/03/fig201603111800.png,2,up
chart/2016/03/fig201603111900.png,0,down
chart/2016/03/fig201603112000.png,2,up
chart/2016/03/fig201603112100.png,2,up
chart/2016/03/fig201603112200.png,1,stay
chart/2016/03/fig201603112300.png,2,up
chart/2016/03/fig201603140000.png,0,down
chart/2016/03/fig201603140100.png,2,up
chart/2016/03/fig201603140200.png,2,up
chart/2016/03/fig201603140300.png,1,stay
chart/2016/03/fig201603140400.png,1,stay
chart/2016/03/fig201603140500.png,0,down
chart/2016/03/fig201603140600.png,0,down
chart/2016/03/fig201603140700.png,2,up
chart/2016/03/fig201603140800.png,2,up
chart/2016/03/fig201603140900.png,0,down
chart/2016/03/fig201603141000.png,0,down
chart/2016/03/fig201603141100.png,1,stay
chart/2016/03/fig201603141200.png,2,up
chart/2016/03/fig201603141300.png,2,up
chart/2016/03/fig201603141400.png,0,down
chart/2016/03/fig201603141500.png,1,stay
chart/2016/03/fig201603141600.png,2,up
chart/2016/03/fig201603141700.png,0,down
chart/2016/03/fig201603141800.png,1,stay
chart/2016/03/fig201603141900.png,2,up
chart/2016/03/fig201603142000.png,2,up
chart/2016/03/fig201603142100.png,1,stay
chart/2016/03/fig201603142200.png,1,stay
chart/2016/03/fig201603142300.png,1,stay
chart/2016/03/fig201603150000.png,1,stay
chart/2016/03/fig201603150100.png,1,stay
chart/2016/03/fig201603150200.png,2,up
chart/2016/03/fig201603150300.png,0,down
chart/2016/03/fig201603150400.png,1,stay
chart/2016/03/fig201603150500.png,0,down
chart/2016/03/fig201603150600.png,0,down
chart/2016/03/fig201603150700.png,2,up
chart/2016/03/fig201603150800.png,1,stay
chart/2016/03/fig201603150900.png,0,down
chart/2016/03/fig201603151000.png,0,down
chart/2016/03/fig201603151100.png,2,up
chart/2016/03/fig201603151200.png,0,down
chart/2016/03/fig201603151300.png,0,down
chart/2016/03/fig201603151400.png,0,down
chart/2016/03/fig201603151500.png,1,stay
chart/2016/03/fig201603151600.png,2,up
chart/2016/03/fig201603151700.png,0,down
chart/2016/03/fig201603151800.png,2,up
chart/2016/03/fig201603151900.png,1,stay
chart/2016/03/fig201603152000.png,2,up
chart/2016/03/fig201603152100.png,1,stay
chart/2016/03/fig201603152200.png,2,up
chart/2016/03/fig201603152300.png,1,stay
chart/2016/03/fig201603160000.png,1,stay
chart/2016/03/fig201603160100.png,0,down
chart/2016/03/fig201603160200.png,2,up
chart/2016/03/fig201603160300.png,2,up
chart/2016/03/fig201603160400.png,0,down
chart/2016/03/fig201603160500.png,1,stay
chart/2016/03/fig201603160600.png,2,up
chart/2016/03/fig201603160700.png,1,stay
chart/2016/03/fig201603160800.png,1,stay
chart/2016/03/fig201603160900.png,2,up
chart/2016/03/fig201603161000.png,1,stay
chart/2016/03/fig201603161100.png,0,down
chart/2016/03/fig201603161200.png,1,stay
chart/2016/03/fig201603161300.png,0,down
chart/2016/03/fig201603161400.png,2,up
chart/2016/03/fig201603161500.png,2,up
chart/2016/03/fig201603161600.png,1,stay
chart/2016/03/fig201603161700.png,1,stay
chart/2016/03/fig201603161800.png,0,down
